,geonameid,name,asciiname,latitude,longitude,country code
177689,6621792,"Brundage, Mount","Brundage, Mount",-75.27755,-65.4645,AQ
177690,6621793,Butler Rocks,Butler Rocks,-82.57394000000001,-47.911970000000004,AQ
177691,6621794,Bypass Hill,Bypass Hill,-72.46667,168.46667,AQ
177692,6621795,"Canopus, Lake","Canopus, Lake",-77.55,161.51667,AQ
177693,6621796,Carlson Buttress,Carlson Buttress,-82.58259,-52.33918,AQ
177694,6621797,Central Aisle Ridge,Central Aisle Ridge,-78.35,163.3,AQ
177695,6621798,Chapel Hill,Chapel Hill,-63.68496,-57.97586,AQ
177696,6621799,Cockscomb Buttress,Cockscomb Buttress,-60.61600000000001,-45.7,AQ
177697,6621800,Colosseum Cliff,Colosseum Cliff,-77.6,161.45,AQ
177698,6621801,Column Rock,Column Rock,-63.1776,-57.328959999999995,AQ
177699,6621802,"Creak, Mount","Creak, Mount",-76.6,162.15,AQ
177700,6621803,"Davidson, Mount","Davidson, Mount",-76.71667,161.96667,AQ
177701,6621804,Dee Island,Dee Island,-62.422869999999996,-59.78363,AQ
177702,6621805,"Deleon, Mount","Deleon, Mount",-80.85,159.95,AQ
177703,6621806,Denfeld Mountains,Denfeld Mountains,-76.91667,-144.75,AQ
177704,6621807,Deschanel Peak,Deschanel Peak,-68.91411,-67.24426,AQ
177705,6621808,Dog Island,Dog Island,-65.81788,-65.07843000000001,AQ
177706,6621809,Eckins Nunatak,Eckins Nunatak,-85.11667,-175.85,AQ
177707,6621810,Eilers Peak,Eilers Peak,-80.06667,159.46667,AQ
177708,6621811,El Pulgar,El Pulgar,-71.48333000000001,161.76667,AQ
177709,6621812,"Elliott, Mount","Elliott, Mount",-64.41965,-60.050819999999995,AQ
177710,6621813,Enyo Glacier,Enyo Glacier,-77.48333000000001,162.0,AQ
177711,6621814,"Fedallah, Mount","Fedallah, Mount",-65.72653000000001,-62.855140000000006,AQ
177712,6621815,Findlay Ridge,Findlay Ridge,-78.13333,164.0,AQ
177713,6621816,Gamma Hill,Gamma Hill,-63.568459999999995,-56.7955,AQ
177714,6621817,Gaussberg,Gaussberg,-66.8,89.18333,AQ
177715,6621818,"Gjeita, Mount","Gjeita, Mount",-68.2,58.23333,AQ
177716,6621819,"Graham, Mount","Graham, Mount",-85.41667,-146.75,AQ
177717,6621820,"Greenfield, Mount","Greenfield, Mount",-80.75859,-27.63464,AQ
177718,6621821,Gross Hills,Gross Hills,-79.3,-83.36667,AQ
177719,6621822,"Haddington, Mount","Haddington, Mount",-64.21507,-57.6213,AQ
177720,6621823,"Hall, Mount","Hall, Mount",-77.56667,162.6,AQ
177721,6621824,"Haslop, Mount","Haslop, Mount",-80.60195,-30.309490000000004,AQ
177722,6621825,Henry Bluff,Henry Bluff,-62.67519,-60.414469999999994,AQ
177723,6621826,"Henry, Mount","Henry, Mount",-83.86667,172.06667,AQ
177724,6621827,Herdman Rocks,Herdman Rocks,-60.683,-44.333,AQ
177725,6621828,Herrin Peak,Herrin Peak,-79.26666999999999,-85.75,AQ
177726,6621829,"Herr, Mount","Herr, Mount",-85.75,-149.53333,AQ
177727,6621830,Hobnail Peak,Hobnail Peak,-78.53333,161.88333,AQ
177728,6621831,Inclusion Hill,Inclusion Hill,-77.25,166.41666999999998,AQ
177729,6621832,Ivory Pinnacles,Ivory Pinnacles,-63.83099,-59.16499,AQ
177730,6621833,"Jackman, Mount","Jackman, Mount",-72.4,163.25,AQ
177731,6621834,"Johnstone, Mount","Johnstone, Mount",-85.05,-167.75,AQ
177732,6621835,"Jord, Mount","Jord, Mount",-77.51666999999999,162.43333,AQ
177733,6621836,Levi Peak,Levi Peak,-84.13333,165.1,AQ
177734,6621837,M'Clintock Bastion,M'Clintock Bastion,-80.45879000000001,-22.48209,AQ
177735,6621838,"Mahony, Mount","Mahony, Mount",-77.2,161.58333000000002,AQ
177736,6621839,Margaret Hill,Margaret Hill,-78.2,162.91666999999998,AQ
177737,6621840,"Merrick, Mount","Merrick, Mount",-67.7,49.3,AQ
177738,6621841,"Metcalfe, Mount","Metcalfe, Mount",-67.9761,-66.94176,AQ
177739,6621842,"Midori, Lake","Midori, Lake",-69.01666999999999,39.6,AQ
177740,6621843,Miharashi Peak,Miharashi Peak,-69.0,39.61667,AQ
177741,6621844,"Mitten, The","Mitten, The",-75.98333000000001,160.5,AQ
177742,6621845,Moores Peak,Moores Peak,-62.687169999999995,-60.33409,AQ
177743,6621846,"Mueller, Mount","Mueller, Mount",-66.91667,55.53333000000001,AQ
177744,6621847,Murihau Peak,Murihau Peak,-78.13333,163.8,AQ
177745,6621848,Nash Hills,Nash Hills,-81.88333,-89.38333,AQ
177746,6621849,Norris Glacier,Norris Glacier,-77.66667,162.2,AQ
177747,6621850,"Norvegia, Mount","Norvegia, Mount",-67.85,48.13333,AQ
177748,6621851,Ohlin Island,Ohlin Island,-63.52016,-60.089890000000004,AQ
177749,6621852,"Orndorff, Mount","Orndorff, Mount",-84.61667,-175.43333,AQ
177750,6621853,Parawera Cone,Parawera Cone,-77.48333000000001,168.98333,AQ
177751,6621854,"Pechell, Mount","Pechell, Mount",-71.08333,167.26667,AQ
177752,6621855,Penseroso Bluff,Penseroso Bluff,-71.06667,160.1,AQ
177753,6621856,"Plymouth, Mount","Plymouth, Mount",-62.46249,-59.81663,AQ
177754,6621857,Ponder Peak,Ponder Peak,-77.48333000000001,162.76667,AQ
177755,6621858,Poynter Col,Poynter Col,-63.81006,-59.1439,AQ
177756,6621859,Prague Spur,Prague Spur,-70.0076,-70.33931,AQ
177757,6621860,Pyramid Pond,Pyramid Pond,-78.28333,163.45,AQ
177758,6621861,"Rich, Mount","Rich, Mount",-79.78333,158.8,AQ
177759,6621862,Roa Ridge,Roa Ridge,-77.63333,162.33333000000002,AQ
177760,6621863,Rowell Peak,Rowell Peak,-71.55,163.31667,AQ
177761,6621864,Sapper Hill,Sapper Hill,-81.4,160.63333,AQ
177762,6621865,Sbrosovoye Lake,Sbrosovoye Lake,-70.75,11.58333,AQ
177763,6621866,Schoeck Peak,Schoeck Peak,-79.88333,-82.85,AQ
177764,6621867,Seahorse,Seahorse,-78.01666999999999,163.3,AQ
177765,6621868,"Shackleton, Mount","Shackleton, Mount",-65.20736,-63.92125,AQ
177766,6621869,Shelter Islands,Shelter Islands,-65.24826999999999,-64.28439,AQ
177767,6621870,Smiths Bench,Smiths Bench,-72.16667,163.13333,AQ
177768,6621871,Solem Ridge,Solem Ridge,-71.21409,-63.23372,AQ
177769,6621872,Soucek Ravine,Soucek Ravine,-66.38333,110.45,AQ
177770,6621873,Springer Peak,Springer Peak,-79.4,-84.88333,AQ
177771,6621874,Mount Stansfield,Mount Stansfield,-66.68333,52.85,AQ
177772,6621875,Start Hill,Start Hill,-62.596669999999996,-61.176109999999994,AQ
177773,6621876,Sulphide Pass,Sulphide Pass,-78.2,162.75,AQ
177774,6621877,Tadpole Island,Tadpole Island,-65.93606,-65.30809,AQ
177775,6621878,Tennant Peak,Tennant Peak,-78.15,-155.3,AQ
177776,6621879,Tindley Peaks,Tindley Peaks,-71.29257,-67.40935,AQ
177777,6621880,Tito Peak,Tito Peak,-76.6,162.28333,AQ
177778,6621881,"Tolley, Mount","Tolley, Mount",-77.28333,-143.11667,AQ
177779,6621882,Twisted Lake,Twisted Lake,-60.721000000000004,-45.66,AQ
177780,6621883,Ugolini Ridge,Ugolini Ridge,-78.03333,161.43333,AQ
177781,6621884,"Uritorco, Mount","Uritorco, Mount",-62.933330000000005,-60.71666999999999,AQ
177782,6621885,Mount Valinski,Mount Valinski,-84.53333,177.5,AQ
177783,6621886,Waiparahoaka Mountain,Waiparahoaka Mountain,-78.28333,162.91666999999998,AQ
177784,6621887,"Wasko, Mount","Wasko, Mount",-84.56667,-176.96667,AQ
177785,6621888,Webb Peak,Webb Peak,-77.65,162.38333,AQ
177786,6621889,"White Company, The","White Company, The",-61.118990000000004,-55.155640000000005,AQ
177787,6621890,Woolpack Island,Woolpack Island,-65.62791999999999,-65.00533,AQ
177788,6621891,Krasnaya Nunatak,Krasnaya Nunatak,-68.26666999999999,49.6,AQ
177789,6621892,Mirfak Nunatak,Mirfak Nunatak,-81.96667,156.08333000000002,AQ
177790,6621893,Ship Nunatak,Ship Nunatak,-71.06667,159.83333000000002,AQ
177791,6621894,Williams Nunatak,Williams Nunatak,-66.43222,110.71916999999999,AQ
177792,6621895,"Crispín, Nunatak","Crispin, Nunatak",-74.5,-61.416669999999996,AQ
177793,6621896,Blackburn Nunatak,Blackburn Nunatak,-83.80688,-66.24481,AQ
177794,6621897,Shaw Nunatak,Shaw Nunatak,-69.54446999999999,-71.2262,AQ
177795,6621898,Sheppard Nunatak,Sheppard Nunatak,-63.36393,-57.00358000000001,AQ
177796,6621899,Dome Nunatak,Dome Nunatak,-77.01666999999999,161.45,AQ
177797,6621900,López Nunatak,Lopez Nunatak,-62.48432,-59.64208000000001,AQ
177798,6621901,Slusher Nunatak,Slusher Nunatak,-74.45,-99.1,AQ
177799,6621902,Station Nunatak,Station Nunatak,-64.378,-57.033,AQ
177800,6621903,Toth Nunataks,Toth Nunataks,-73.55847,-64.71194,AQ
177801,6621904,Du Toit Nunataks,Du Toit Nunataks,-80.71941,-25.830579999999998,AQ
177802,6621905,Gromov Nunataks,Gromov Nunataks,-67.75,50.66667,AQ
177803,6621906,Moa Glacier,Moa Glacier,-77.7,162.76667,AQ
177804,6621907,Ferguson Glacier,Ferguson Glacier,-77.51666999999999,162.93333,AQ
177805,6621908,Campbell Glacier,Campbell Glacier,-67.78333,45.7,AQ
177806,6621909,Lowe Glacier,Lowe Glacier,-82.91667,160.33333000000002,AQ
177807,6621910,Prince Philip Glacier,Prince Philip Glacier,-82.35,159.91666999999998,AQ
177808,6621911,Boyana Glacier,Boyana Glacier,-62.705580000000005,-60.088930000000005,AQ
177809,6621912,Daguerre Glacier,Daguerre Glacier,-65.15438,-63.47756,AQ
177810,6621913,Wager Glacier,Wager Glacier,-69.79420999999999,-69.3748,AQ
177811,6621914,Wallend Glacier,Wallend Glacier,-64.9751,-62.25506,AQ
177812,6621915,Anu whakatoro Glacier,Anu whakatoro Glacier,-77.29028000000001,161.7,AQ
177813,6621916,Bowden Glacier,Bowden Glacier,-78.13333,163.11667,AQ
177814,6621917,Cerberus Glacier,Cerberus Glacier,-77.45,161.9,AQ
177815,6621918,Cleveland Glacier,Cleveland Glacier,-76.91667,162.01667,AQ
177816,6621919,Dale Glacier,Dale Glacier,-78.28333,162.03333,AQ
177817,6621920,Harp Glacier,Harp Glacier,-77.53333,163.23333,AQ
177818,6621921,Staircase Glacier,Staircase Glacier,-72.26666999999999,168.71667,AQ
177819,6621922,Von Guerard Glacier,Von Guerard Glacier,-77.65,163.33333000000002,AQ
177820,6621923,Zoller Glacier,Zoller Glacier,-77.88333,162.3,AQ
177821,6621924,Poetry Glacier,Poetry Glacier,-61.95505,-57.82723000000001,AQ
177822,6621925,Young Glacier,Young Glacier,-78.06667,-85.0,AQ
177823,6621926,Andrew Glacier,Andrew Glacier,-63.89756,-59.70927,AQ
177824,6621927,Astro Glacier,Astro Glacier,-82.9,157.33333000000002,AQ
177825,6621928,Barnes Glacier,Barnes Glacier,-67.53726,-66.38323000000001,AQ
177826,6621929,Chinn Glacier,Chinn Glacier,-77.46667,162.25,AQ
177827,6621930,Delta Glacier,Delta Glacier,-78.7,161.33333000000002,AQ
177828,6621931,Evteev Glacier,Evteev Glacier,-78.95,161.2,AQ
177829,6621932,Fang Glacier,Fang Glacier,-77.48333000000001,167.1,AQ
177830,6621933,Foreman Glacier,Foreman Glacier,-69.30513,-71.38231,AQ
177831,6621934,Helm Glacier,Helm Glacier,-83.11667,162.5,AQ
177832,6621935,Jackson Glacier,Jackson Glacier,-74.78333,-135.75,AQ
177833,6621936,Leigh Hunt Glacier,Leigh Hunt Glacier,-85.0,174.16666999999998,AQ
177834,6621937,Liadov Glacier,Liadov Glacier,-71.53333,-73.75,AQ
177835,6621938,Mackay Glacier Tongue,Mackay Glacier Tongue,-76.96667,162.33333000000002,AQ
177836,6621939,May Glacier,May Glacier,-66.21667,130.5,AQ
177837,6621940,Miller Glacier,Miller Glacier,-77.2,162.0,AQ
177838,6621941,Mulock Glacier,Mulock Glacier,-79.0,160.0,AQ
177839,6621942,Peckham Glacier,Peckham Glacier,-80.35,157.41666999999998,AQ
177840,6621943,Polarårboken Glacier,Polararboken Glacier,-69.6,76.0,AQ
177841,6621944,Rachmaninoff Glacier,Rachmaninoff Glacier,-72.5,-72.58333,AQ
177842,6621945,Schultz Glacier,Schultz Glacier,-77.31667,162.33333000000002,AQ
177843,6621946,Snuggerud Glacier,Snuggerud Glacier,-72.11667,7.86667,AQ
177844,6621947,Taylor Glacier,Taylor Glacier,-67.45,60.833330000000004,AQ
177845,6621948,Traub Glacier,Traub Glacier,-62.4788,-59.78923,AQ
177846,6621949,Valhalla Glacier,Valhalla Glacier,-77.56667,161.96667,AQ
177847,6621950,Willey Glacier,Willey Glacier,-70.4128,-67.81023,AQ
177848,6621951,Wylde Glacier,Wylde Glacier,-73.53333,166.7,AQ
177849,6621952,Zephyr Glacier,Zephyr Glacier,-69.46727,-68.52954,AQ
177850,6621953,Kamelen Island,Kamelen Island,-67.50528,61.594719999999995,AQ
177851,6621954,Lookout Lake,Lookout Lake,-68.59889,77.95971999999999,AQ
177852,6621955,"Donjon, le","Donjon, le",-66.66556,140.02972,AQ
177853,6621956,Kairuri Peak,Kairuri Peak,-83.28333,164.25,AQ
177854,6621957,Blåskimen,Blaskimen,-70.5,-3.0,AQ
177855,6621958,Beeby Peak,Beeby Peak,-77.25,166.9,AQ
177856,6621959,Devils Thumb,Devils Thumb,-77.01666999999999,162.36667,AQ
177857,6621960,Doumer Hill,Doumer Hill,-64.85257,-63.55972,AQ
177858,6621961,"Harcourt, Mount","Harcourt, Mount",-83.81667,172.41666999999998,AQ
177859,6621962,Hermitage Peak,Hermitage Peak,-81.43333,160.48333,AQ
177860,6621963,Ronald Hill,Ronald Hill,-62.97146,-60.57188000000001,AQ
177861,6621964,"Theseus, Mount","Theseus, Mount",-77.45,162.26667,AQ
177862,6621965,"Whiteside, Mount","Whiteside, Mount",-67.31667,59.48333,AQ
177863,6621966,Berkley Island,Berkley Island,-66.21583000000001,110.64222,AQ
177864,6621967,Crescent Lake,Crescent Lake,-68.63389000000001,78.44889,AQ
177865,6621968,"Lawrence, Mount","Lawrence, Mount",-67.85722,62.51778,AQ
177866,6621969,Moss Valley,Moss Valley,-68.46583000000001,78.41639,AQ
177867,6621970,O'Gorman Rocks,O'Gorman Rocks,-68.57111,77.95028,AQ
177868,6621971,Pelite Lake,Pelite Lake,-68.63667,78.42028,AQ
177869,6621972,Ellis Narrows,Ellis Narrows,-68.61639,77.9925,AQ
177870,6621973,Snake Lake,Snake Lake,-68.59778,78.08028,AQ
177871,6621974,South Masson Range,South Masson Range,-67.88333,62.78333000000001,AQ
177872,6621975,Station Tarn,Station Tarn,-68.57639,77.97610999999999,AQ
177873,6621976,Taaffe Ridge,Taaffe Ridge,-68.46722,78.48444,AQ
177874,6621977,Waterhouse Island,Waterhouse Island,-68.53444,77.94694,AQ
177875,6621978,Spanish Knoll,Spanish Knoll,-62.63778000000001,-60.356669999999994,AQ
177876,6621979,"Kouglof, Le","Kouglof, Le",-66.65694,140.00861,AQ
177877,6621980,Bratina Island,Bratina Island,-78.01666999999999,165.53333,AQ
177878,6621981,Søråsen,Sorasen,-71.5,-9.66667,AQ
177879,6621982,Chopin Ridge,Chopin Ridge,-62.1457,-58.13221,AQ
177880,6621983,Aurora Peak,Aurora Peak,-67.38333,144.2,AQ
177881,6621984,Basilica Peak,Basilica Peak,-70.03333,159.33333000000002,AQ
177882,6621985,Carnes Crag,Carnes Crag,-71.46667,162.68333,AQ
177883,6621986,"Cervin, Mount","Cervin, Mount",-66.66667,140.01667,AQ
177884,6621987,Chappell Peak,Chappell Peak,-79.95,-82.9,AQ
177885,6621988,Cheshire Rock,Cheshire Rock,-62.374930000000006,-59.744719999999994,AQ
177886,6621989,Copper Col,Copper Col,-64.73491999999999,-63.36169,AQ
177887,6621990,Jane Peak,Jane Peak,-60.699,-45.621,AQ
177888,6621991,Aagaard Glacier,Aagaard Glacier,-66.733,-64.483,AQ
177889,6621992,Nikitin Glacier,Nikitin Glacier,-73.8,-75.6,AQ
177890,6621993,Murray Monolith,Murray Monolith,-67.78333,66.9,AQ
177891,6621994,"Murray, Cape","Murray, Cape",-64.36626,-61.620619999999995,AQ
177892,6621995,"Murray, Cape","Murray, Cape",-79.58333,160.18333,AQ
177893,6621996,"Murray, Mount","Murray, Mount",-76.15,161.83333000000002,AQ
177894,6621997,Murrish Glacier,Murrish Glacier,-71.033,-61.883,AQ
177895,6621998,Mursteinane,Mursteinane,-73.7,-14.833329999999998,AQ
177896,6621999,Muschelbach,Muschelbach,-62.166669999999996,-58.96666999999999,AQ
177897,6622000,Muschelbucht,Muschelbucht,-62.166669999999996,-58.98333,AQ
177898,6622001,"Batterbee, Cape","Batterbee, Cape",-65.85,53.8,AQ
177899,6622002,Muschelsee,Muschelsee,-62.166669999999996,-58.95,AQ
177900,6622003,Museum Ledge,Museum Ledge,-84.75,-113.8,AQ
177901,6622004,"Mushka, nunatak","Mushka, nunatak",-70.81667,66.16667,AQ
177902,6622005,Mushketov Glacier,Mushketov Glacier,-71.33333,14.916670000000002,AQ
177903,6622006,"Mushketova, gora","Mushketova, gora",-72.53333,68.35,AQ
177904,6622007,Mushroom Island,Mushroom Island,-68.89277,-67.88539,AQ
177905,6622008,"Almizclero, istmo","Almizclero, istmo",-64.4157,-59.708090000000006,AQ
177906,6622009,Muskegbukta,Muskegbukta,-70.08333,-2.0,AQ
177907,6622010,"Musselman, Cape","Musselman, Cape",-71.27634,-61.03995,AQ
177908,6622011,Battle Point,Battle Point,-67.16468,-64.75831,AQ
177909,6622012,Musson Nunatak,Musson Nunatak,-71.50519,-63.47735,AQ
177910,6622013,Mussorgsky Peaks,Mussorgsky Peaks,-71.48458000000001,-73.36671,AQ
177911,6622014,Mutel Peak,Mutel Peak,-76.51666999999999,-146.05,AQ
177912,6622015,"Mutton, Caleta","Mutton, Caleta",-66.0084,-65.65223,AQ
177913,6622016,"Mutto, cabo","Mutto, cabo",-63.3,-61.95,AQ
177914,6622017,Muus Glacier,Muus Glacier,-71.40616,-61.63319,AQ
177915,6622018,Myall Islands,Myall Islands,-67.66667,45.71667,AQ
177916,6622019,Myers Glacier,Myers Glacier,-72.26666999999999,-100.11667,AQ
177917,6622020,Mygehenget,Mygehenget,-74.86833,-11.39167,AQ
177918,6622021,Myosotisnunatak,Myosotisnunatak,-73.01666999999999,161.5,AQ
177919,6622022,Battlements Nunatak,Battlements Nunatak,-76.53333,159.35,AQ
177920,6622023,Myrcha Point,Myrcha Point,-62.058330000000005,-58.11666999999999,AQ
177921,6622024,Myriad Islands,Myriad Islands,-65.07706999999999,-64.39322,AQ
177922,6622025,Nabbøya,Nabboya,-69.28333,39.6,AQ
177923,6622026,"Nabljudenij, massif","Nabljudenij, massif",-72.75,64.25,AQ
177924,6622027,Nadeau Bluff,Nadeau Bluff,-84.06667,175.15,AQ
177925,6622028,"Nadezhda, gora","Nadezhda, gora",-72.73333000000001,64.16667,AQ
177926,6622029,Nadezhdy Island,Nadezhdy Island,-70.73333000000001,11.66667,AQ
177927,6622030,"Nadkarovaja, gora","Nadkarovaja, gora",-71.51666999999999,67.6,AQ
177928,6622031,Battleship Promontory,Battleship Promontory,-76.91667,160.91666999999998,AQ
177929,6622032,Naess Glacier,Naess Glacier,-70.36582,-67.84769,AQ
177930,6622033,Naga-iwa Rock,Naga-iwa Rock,-68.45,41.51667,AQ
177931,6622034,"Abbs, Mount","Abbs, Mount",-70.6,66.6,AQ
177932,6622035,Batterbee Mountains,Batterbee Mountains,-71.43238000000001,-67.33622,AQ
177933,6622036,Murtaugh Peak,Murtaugh Peak,-85.68333,-130.25,AQ
177934,6622037,Nadir Bluff,Nadir Bluff,-77.96667,160.45,AQ
177935,6622038,Nagagutsu Point,Nagagutsu Point,-69.68333,38.35,AQ
177936,6622039,"Nagata, Mount","Nagata, Mount",-71.35,162.78333,AQ
177937,6622040,"Nahodka, nunatak","Nahodka, nunatak",-81.38333,-28.35,AQ
177938,6622041,Naitou Jiao,Naitou Jiao,-69.36333,76.32,AQ
177939,6622042,Naka-no-rôka,Naka-no-roka,-72.56667,31.23333,AQ
177940,6622043,Naka-no-tani,Naka-no-tani,-69.2,39.75,AQ
177941,6622044,Naka-nagaone,Naka-nagaone,-72.56667,31.26667,AQ
177942,6622045,Battye Glacier,Battye Glacier,-70.86667,67.9,AQ
177943,6622046,Naka-zima,Naka-zima,-68.95694,39.65,AQ
177944,6622047,Naka-no-seto,Naka-no-seto,-69.01666999999999,39.556940000000004,AQ
177945,6622048,Nakasu Iwa,Nakasu Iwa,-71.65,35.7,AQ
177946,6622049,"Nakaya, islotes","Nakaya, islotes",-66.44481999999999,-66.21271999999999,AQ
177947,6622050,"Nakayubi, Cape","Nakayubi, Cape",-69.23333000000001,39.65,AQ
177948,6622051,Nålegga,Nalegga,-72.65,-4.066669999999999,AQ
177949,6622052,"Nalivkina, skaly","Nalivkina, skaly",-71.75,12.78333,AQ
177950,6622053,Nameless Glacier,Nameless Glacier,-71.63333,170.3,AQ
177951,6622054,"Baturina, gora","Baturina, gora",-70.26666999999999,65.01666999999999,AQ
177952,6622055,Namigatadai,Namigatadai,-67.93333,44.51667,AQ
177953,6622056,"Sikorsky, Cordón","Sikorsky, Cordon",-74.76666999999999,-63.45,AQ
177954,6622057,"Huneeus, Glaciar","Huneeus, Glaciar",-70.81667,-61.86666999999999,AQ
177955,6622058,Nance Ridge,Nance Ridge,-84.383,-65.6,AQ
177956,6622059,Nancy Rock,Nancy Rock,-62.216919999999995,-59.1012,AQ
177957,6622060,"Nancy, islote","Nancy, islote",-64.35,-62.933330000000005,AQ
177958,6622061,Nanheng Shan,Nanheng Shan,-69.41667,76.06333000000001,AQ
177959,6622062,"Nansen, Isla","Nansen, Isla",-64.583,-62.083,AQ
177960,6622063,Baudin Peaks,Baudin Peaks,-68.82696,-67.05646999999999,AQ
177961,6622064,"Nansen, Mount","Nansen, Mount",-74.66667,162.75,AQ
177962,6622065,Nantai Shan,Nantai Shan,-62.23667,-58.99833,AQ
177963,6622066,Nanten Iwa,Nanten Iwa,-71.96667,35.36667,AQ
177964,6622067,Nantucket Inlet,Nantucket Inlet,-74.532,-61.98611,AQ
177965,6622068,Nanwang Shan,Nanwang Shan,-69.39667,76.31333000000001,AQ
177966,6622069,Nanxingan Ling,Nanxingan Ling,-69.37333000000001,76.38167,AQ
177967,6622070,Napier Island,Napier Island,-69.22308000000001,-67.77861999999999,AQ
177968,6622071,Napier Mountains,Napier Mountains,-66.5,53.666669999999996,AQ
177969,6622072,Napier Peak,Napier Peak,-62.671980000000005,-60.31835,AQ
177970,6622073,Bauer Buttress,Bauer Buttress,-67.416,-67.00036,AQ
177971,6622074,"Napier, roca","Napier, roca",-62.166940000000004,-58.43965,AQ
177972,6622075,Narabi-ga-oka,Narabi-ga-oka,-67.96667,44.06667,AQ
177973,6622076,Narabi Rocks,Narabi Rocks,-68.4,41.78333,AQ
177974,6622077,Narebski Point,Narebski Point,-62.24166999999999,-58.78333000000001,AQ
177975,6622078,"Nares, Mount","Nares, Mount",-81.45,158.16666999999998,AQ
177976,6622079,Narrow Inlet,Narrow Inlet,-74.98333000000001,163.7,AQ
177977,6622080,Narrow Neck,Narrow Neck,-73.1,169.05,AQ
177978,6622081,"La Angostura, Paso","La Angostura, Paso",-67.61667,-67.16667,AQ
177979,6622082,"Narvskij, nunatak","Narvskij, nunatak",-71.55,71.5,AQ
177980,6622083,Nascent Glacier,Nascent Glacier,-73.36667,167.61667,AQ
177981,6622084,Bauhs Nunatak,Bauhs Nunatak,-84.2,163.4,AQ
177982,6622085,Nash Glacier,Nash Glacier,-71.25,168.16666999999998,AQ
177983,6622086,Nash Nunatak,Nash Nunatak,-66.7,51.88333,AQ
177984,6622087,Nash Range,Nash Range,-81.91667,162.0,AQ
177985,6622088,Nash Ridge,Nash Ridge,-74.28333,163.0,AQ
177986,6622089,Nashornet,Nashornet,-72.36166999999999,-2.0,AQ
177987,6622090,Nashornkalvane,Nashornkalvane,-72.3,-1.98333,AQ
177988,6622091,"Nash, Mount","Nash, Mount",-74.23163000000001,-62.37582,AQ
